frequency_hz,vout_real_v,vout_imag_v
69.18309709,-1189.889703,-215.6315628
69.9841996,-1190.439971,-213.2122849
70.79457844,-1190.977887,-210.8190364
71.61434102,-1191.503724,-208.4515749
72.44359601,-1192.01775,-206.109659
73.28245331,-1192.520227,-203.7930484
74.13102413,-1193.01141,-201.5015037
74.98942093,-1193.49155,-199.2347865
75.8577575,-1193.960893,-196.9926597
76.73614894,-1194.419678,-194.7748872
77.62471166,-1194.86814,-192.5812341
78.52356346,-1195.306509,-190.4114668
79.43282347,-1195.735009,-188.2653528
80.35261222,-1196.15386,-186.1426611
81.28305162,-1196.563277,-184.0431619
82.22426499,-1196.96347,-181.9666266
83.17637711,-1197.354645,-179.9128284
84.13951416,-1197.737003,-177.8815414
85.11380382,-1198.110741,-175.8725415
86.09937522,-1198.476052,-173.8856059
87.096359,-1198.833123,-171.9205132
88.1048873,-1199.182138,-169.9770436
89.12509381,-1199.523279,-168.0549787
90.15711376,-1199.85672,-166.1541017
91.20108394,-1200.182635,-164.2741974
92.25714272,-1200.501192,-162.4150519
93.32543008,-1200.812555,-160.5764532
94.40608763,-1201.116885,-158.7581906
95.4992586,-1201.414341,-156.9600551
96.6050879,-1201.705077,-155.1818393
97.7237221,-1201.989243,-153.4233373
98.85530947,-1202.266986,-151.684345
100,-1202.538451,-149.9646596
101.1579454,-1202.803778,-148.2640804
102.3292992,-1203.063106,-146.5824078
103.5142167,-1203.316569,-144.9194442
104.7128548,-1203.564299,-143.2749935
105.9253725,-1203.806425,-141.6488611
107.1519305,-1204.043073,-140.0408544
108.3926914,-1204.274366,-138.4507821
109.6478196,-1204.500425,-136.8784546
110.9174815,-1204.721366,-135.3236841
112.2018454,-1204.937307,-133.7862843
113.5010816,-1205.148358,-132.2660705
114.8153621,-1205.35463,-130.7628598
116.1448614,-1205.556232,-129.2764707
117.4897555,-1205.753267,-127.8067235
118.8502227,-1205.945839,-126.3534401
120.2264435,-1206.134049,-124.916444
121.6186001,-1206.317995,-123.4955603
123.0268771,-1206.497773,-122.0906157
124.4514612,-1206.673477,-120.7014385
125.8925412,-1206.845199,-119.3278587
127.3503081,-1207.013029,-117.9697078
128.8249552,-1207.177054,-116.6268188
130.3166778,-1207.337362,-115.2990265
131.8256739,-1207.494034,-113.9861672
133.3521432,-1207.647155,-112.6880785
134.8962883,-1207.796803,-111.4046
136.4583137,-1207.943057,-110.1355725
138.0384265,-1208.085995,-108.8808386
139.6368361,-1208.22569,-107.6402421
141.2537545,-1208.362217,-106.4136288
142.8893959,-1208.495646,-105.2008455
144.5439771,-1208.626048,-104.0017409
146.2177174,-1208.753492,-102.816165
147.9108388,-1208.878044,-101.6439693
149.6235656,-1208.999769,-100.4850069
151.3561248,-1209.118732,-99.33913229
153.1087462,-1209.234995,-98.20620139
154.8816619,-1209.34862,-97.08607161
156.675107,-1209.459665,-95.97860181
